time,latitude,longitude,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,compass,gps_x,gps_y,gps_z
1742958228.644166,-0.0029308205043037105,0.0019101983125460512,-0.08836416155099869,0.020000075921416283,0.07999997586011887,6.300478935241699,6.519857009834595e-08,1.0797702287845823e-07,6.349234332736486e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08836416155099869
1742958228.6674306,-0.0029308205043037105,0.0019101983125460512,-0.08836416155099869,0.03999999910593033,-3.814697180359872e-08,5.320487976074219,-2.730281778440258e-07,-1.4122819358419747e-08,-9.636794140455152e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08836416155099869
1742958228.6925344,-0.0029308205043037105,0.0019101983125460512,-0.0903753861784935,-0.04000011458992958,-0.119999960064888,4.820019721984863,3.885717205776018e-07,-1.5284692622685725e-08,9.842393566827923e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.0903753861784935
1742958228.7079525,-0.0029308205043037105,0.0019101983125460512,-0.09007623791694641,-0.03999999910593033,3.814697180359872e-08,4.270947456359863,3.453091892424709e-07,-1.3012900090814128e-08,2.0103224640521944e-12,4.712389945983887,212.64230346679688,326.2574462890625,-0.09007623791694641
1742958228.7238686,-0.0029308205043037105,0.0019101983125460512,-0.08866113424301147,0.03999999910593033,-3.814697180359872e-08,3.5503902435302734,3.549905613908777e-07,-1.5844587863966808e-08,3.717370855582658e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08866113424301147
1742958228.7436855,-0.0029308205043037105,0.0019101983125460512,-0.08302400261163712,-0.20000006258487701,-0.07999980449676514,2.756718635559082,-2.0741133255341992e-07,-1.5483481163869328e-08,1.502981072931675e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08302400261163712
1742958228.7646384,-0.0029308205043037105,0.0019101983125460512,-0.08302400261163712,-0.20000006258487701,-0.07999980449676514,2.756718635559082,-2.0741133255341992e-07,-1.5483481163869328e-08,1.502981072931675e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08302400261163712
1742958228.801982,-0.0029308205043037105,0.0019101983125460512,-0.07838624715805054,-0.0400000736117363,-0.07999996095895767,1.9580469131469727,3.812798752278468e-07,-1.8236431031937173e-08,5.374961586923632e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.07838624715805054
1742958228.8284292,-0.002930821326756927,0.001910179807821418,-0.061091020703315735,2.581753969192505,-0.08015381544828415,0.866337776184082,-0.0029371976852416992,-0.012672396376729012,-0.006180359050631523,4.712307929992676,212.64024353027344,326.2575378417969,-0.061091020703315735
1742958228.859467,-0.002930821326756927,0.001910179807821418,-0.061091020703315735,2.581753969192505,-0.08015381544828415,0.866337776184082,-0.0029371976852416992,-0.012672396376729012,-0.006180359050631523,4.712307929992676,212.64024353027344,326.2575378417969,-0.061091020703315735
