time,latitude,longitude,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,compass,gps_x,gps_y,gps_z
1742888639.5500638,-0.0005325525761605832,0.0008705864340087922,-0.010665835812687874,-2.880798101425171,-10.0678071975708,-0.29082298278808594,-0.10346346348524094,0.07050611078739166,-1.0659300088882446,1.8327749967575073,96.91323852539062,59.28348159790039,-0.010665835812687874
1742888639.5750668,-0.0005328255550978156,0.0008723332800141662,-0.010447673499584198,-2.134509801864624,-7.055715560913086,-0.2586345672607422,-0.06508585810661316,0.07377178966999054,-1.0185613632202148,1.8093338012695312,97.10769653320312,59.31386947631836,-0.010447673499584198
1742888639.5932505,-0.0005330970262633627,0.0008742874474714493,-0.010207767598330975,-1.7235078811645508,-6.436182975769043,-0.2533721923828125,-0.036681801080703735,0.07657834887504578,-0.9929497241973877,1.7839902639389038,97.32523345947266,59.34408950805664,-0.010207767598330975
1742888639.6098576,-0.0005332673382838493,0.000875679893732089,-0.01002996414899826,-3.7378323078155518,-6.767475605010986,-0.24338912963867188,-0.009076900780200958,0.08125889301300049,-0.9552478790283203,1.7505040168762207,97.48023986816406,59.3630485534668,-0.01002996414899826
1742888639.6272376,-0.0005334058152897114,0.0008769536356110075,-0.009861507453024387,-3.7378323078155518,-6.767475605010986,-0.24338912963867188,-0.009076900780200958,0.08125889301300049,-0.9552478790283203,1.7505040168762207,97.62203216552734,59.37846374511719,-0.009861507453024387
1742888639.6541147,-0.0005337146728550124,0.0008802153332036689,-0.009447574615478516,-3.3767526149749756,-3.3718268871307373,-0.14714431762695312,0.06078847870230675,0.07629206031560898,-0.7967437505722046,1.7134814262390137,97.98512268066406,59.412845611572266,-0.009447574615478516
1742888639.6864076,-0.0005337146728550124,0.0008802153332036689,-0.009447574615478516,-3.3767526149749756,-3.3718268871307373,-0.14714431762695312,0.06078847870230675,0.07629206031560898,-0.7967437505722046,1.7134814262390137,97.98512268066406,59.412845611572266,-0.009447574615478516
1742888639.705097,-0.000533897938154837,0.0008826478135247116,-0.009143886156380177,-3.5936152935028076,-4.833556652069092,-0.1791543960571289,0.07394350320100784,0.07150078564882278,-0.7272458672523499,1.6889207363128662,98.25590515136719,59.43324661254883,-0.009143886156380177
1742888639.7236671,-0.0005339813122304804,0.0008840790511710639,-0.00895910244435072,-4.311879634857178,-5.606289863586426,-0.19388103485107422,0.07720722258090973,0.0693080797791481,-0.697320282459259,1.6752638816833496,98.41522979736328,59.442527770996094,-0.00895910244435072
1742888639.7406726,-0.0005340506021411784,0.000885455871219791,-0.008787555620074272,-4.102848052978516,-3.5682690143585205,-0.14850521087646484,0.09172742813825607,0.06417728960514069,-0.6469652056694031,1.6629103422164917,98.56849670410156,59.45024108886719,-0.008787555620074272
1742888639.761304,-0.0005341039231581135,0.0008867130273825569,-0.008639277890324593,-3.670746326446533,-3.809187650680542,-0.16119098663330078,0.09501228481531143,0.058761660009622574,-0.6100273132324219,1.6522330045700073,98.70844268798828,59.4561767578125,-0.008639277890324593
1742888639.7868235,-0.0005341506647198457,0.000888156601511998,-0.008479824289679527,-3.300705671310425,-4.478922367095947,-0.1781024932861328,0.08912848681211472,0.052087318152189255,-0.5713135004043579,1.640534520149231,98.869140625,59.46138000488281,-0.008479824289679527
