Time,X Coordinate,Y Coordinate
3.337860107421875e-06,-1.7406071424484253,85.91999816894531
1.000877857208252,-1.7514643669128418,86.30789947509766
2.001878023147583,-1.8950697183609009,90.81255340576172
3.002943277359009,-2.0076417922973633,98.61524963378906
4.004042863845825,-2.0385427474975586,106.6678695678711
5.005107879638672,-2.043375253677368,114.71882629394531
6.0062031745910645,-2.0416746139526367,122.77473449707031
7.0072715282440186,-2.038153886795044,130.82373046875
8.008328914642334,-2.03464674949646,138.85894775390625
9.009438514709473,-2.0307114124298096,146.92298889160156
10.00987982749939,-2.0262486934661865,154.96536254882812
11.01095199584961,-2.0217857360839844,163.013427734375
12.011878252029419,-2.017315626144409,171.06863403320312
13.012943744659424,-2.0128538608551025,179.11328125
14.013921737670898,-2.008387565612793,187.16387939453125
15.014878511428833,-2.003923177719116,195.21255493164062
16.015876054763794,-1.9994562864303589,203.26849365234375
17.016879558563232,-1.9953407049179077,211.31072998046875
18.01794695854187,-1.9912748336791992,219.35940551757812
19.019025564193726,-1.9870595932006836,227.41505432128906
20.020100355148315,-1.9828717708587646,235.4696807861328
21.021186113357544,-1.980370283126831,243.51454162597656
22.02226996421814,-1.980739951133728,251.5648956298828
23.022883415222168,-1.9823981523513794,259.6090393066406
24.023879051208496,-1.9835201501846313,267.6551208496094
25.02494740486145,-1.9845445156097412,275.7121276855469
26.025877237319946,-1.9856047630310059,283.76171875
27.02687692642212,-1.9866136312484741,291.81005859375
28.027976036071777,-1.9876830577850342,299.8562316894531
29.02888298034668,-1.9887311458587646,307.9088439941406
30.029906034469604,-1.911936640739441,315.9529113769531
31.030884504318237,-0.37949323654174805,323.76873779296875
32.03188371658325,5.096545696258545,329.36151123046875
33.032877683639526,12.96553897857666,330.4774169921875
34.03388500213623,20.999374389648438,330.53472900390625
35.03488254547119,29.668136596679688,330.5453796386719
36.03588390350342,40.74602508544922,330.5514831542969
37.03688335418701,50.89978790283203,330.5556640625
38.03788447380066,59.70713806152344,330.5586242675781
39.038883686065674,65.84424591064453,330.56011962890625
40.039884090423584,71.39354705810547,330.56109619140625
41.04089641571045,76.29943084716797,330.56280517578125
42.04187631607056,83.4281005859375,330.5719909667969
43.04287552833557,91.46630859375,330.57623291015625
44.043875217437744,99.51608276367188,330.57861328125
45.04487681388855,107.59131622314453,330.58148193359375
46.04587697982788,117.67356872558594,330.5841064453125
47.046876668930054,130.908447265625,330.58892822265625
48.04787588119507,147.06683349609375,330.5911560058594
49.04887509346008,165.87667846679688,330.5925598144531
50.04987645149231,186.72303771972656,330.5935974121094
51.050878047943115,209.4880828857422,330.59527587890625
52.05187630653381,231.72044372558594,330.5982666015625
53.0528826713562,251.62782287597656,330.5999450683594
54.05387592315674,268.0269470214844,330.60150146484375
55.05487585067749,281.4754943847656,330.60302734375
56.05587697029114,291.99322509765625,330.6038513183594
57.05687975883484,301.0967102050781,330.6044921875
58.057886362075806,307.9061279296875,330.6046142578125
59.058884382247925,313.96258544921875,330.6046142578125
60.059881925582886,317.27301025390625,330.6046142578125
61.060882568359375,317.3868103027344,330.60455322265625
62.06188464164734,317.3868103027344,330.60455322265625
63.06287693977356,317.3868103027344,330.60455322265625
64.06387591362,317.3868103027344,330.60455322265625
65.06487560272217,317.3868103027344,330.60455322265625
66.06587648391724,317.3868103027344,330.60455322265625
67.06687760353088,317.3868103027344,330.60455322265625
68.06788086891174,317.3868103027344,330.60455322265625
69.06887602806091,317.3868103027344,330.60455322265625
70.06987738609314,317.3868103027344,330.60455322265625
71.07087802886963,317.3868103027344,330.60455322265625
72.07187700271606,317.3868103027344,330.60455322265625
73.07287526130676,317.3868103027344,330.60455322265625
74.07387638092041,317.3868103027344,330.60455322265625
75.0748782157898,318.38983154296875,330.60455322265625
76.07587671279907,322.4372863769531,330.60455322265625
77.07687664031982,326.68365478515625,330.6046142578125
78.07787656784058,333.18408203125,330.6046447753906
79.07887983322144,341.2543029785156,330.6046447753906
80.07987928390503,349.3136901855469,330.6046447753906
81.0808789730072,357.3522644042969,330.6046447753906
82.08187890052795,365.41058349609375,330.6047668457031
83.08287739753723,373.4582824707031,330.6047668457031
84.08389616012573,381.49420166015625,330.5574951171875
85.08487868309021,389.296630859375,329.3030700683594
86.08587694168091,395.0707092285156,324.0792236328125
87.08690166473389,396.3054504394531,316.23797607421875
88.08787894248962,396.3365783691406,308.1966552734375
89.08887934684753,396.3371276855469,299.9573974609375
90.08987736701965,396.33734130859375,289.1609802246094
91.09087777137756,396.33740234375,275.27862548828125
92.09187889099121,396.3298034667969,258.4808349609375
93.0928783416748,396.3235778808594,239.2343292236328
94.09387850761414,396.32171630859375,217.93186950683594
95.09488105773926,396.3112487792969,194.72210693359375
96.09587812423706,396.308349609375,170.48226928710938
97.09689593315125,396.3069152832031,146.2518310546875
98.09787631034851,396.2960510253906,122.1141357421875
99.09887456893921,396.2955322265625,99.71234130859375
100.09987831115723,396.2947998046875,80.34087371826172
101.10088157653809,396.3149108886719,64.73287200927734
102.10187673568726,396.3278503417969,51.763954162597656
103.10287570953369,396.3390808105469,41.35573196411133
104.10387849807739,396.3478698730469,32.59693908691406
105.10487818717957,396.3592224121094,25.062450408935547
106.10587573051453,396.3675842285156,17.02418327331543
107.10687732696533,396.16204833984375,9.514063835144043
108.10787892341614,393.73748779296875,2.214995861053467
109.10887622833252,386.9786682128906,-1.6657992601394653
110.10987830162048,378.9399108886719,-1.9642295837402344
111.11089754104614,371.4368591308594,-1.9829306602478027
112.11187624931335,364.67816162109375,-1.9901784658432007
113.11288189888,358.80755615234375,-1.9945788383483887
114.11387825012207,356.8699035644531,-1.9957822561264038
115.11487793922424,356.8703918457031,-1.9957842826843262
116.11587595939636,356.8703918457031,-1.9957842826843262
117.11687588691711,356.8703918457031,-1.9957842826843262
118.11787843704224,356.8703918457031,-1.9957842826843262
119.11887764930725,356.8703918457031,-1.9957842826843262
120.11987853050232,355.77978515625,-1.9962679147720337
121.12087869644165,351.6184997558594,-1.9980180263519287
122.12187838554382,347.2828063964844,-1.9729300737380981
123.12288689613342,340.92596435546875,-0.7426853775978088
124.12388372421265,335.5757751464844,4.860812664031982
125.12488436698914,334.9210205078125,12.837879180908203
126.12588500976562,334.8926086425781,20.820695877075195
127.12688446044922,334.8914794921875,27.54665184020996
128.12788152694702,334.8898010253906,33.73382568359375
129.1288824081421,334.88922119140625,37.65739822387695
130.12988209724426,334.88922119140625,37.92584228515625
131.13088202476501,334.88922119140625,37.92584228515625
132.13188886642456,334.88922119140625,37.92584228515625
133.13288259506226,334.88922119140625,37.92584228515625
134.1338827610016,334.88922119140625,37.92584228515625
135.13488268852234,334.8892517089844,39.06513977050781
136.13588452339172,334.88177490234375,43.21303939819336
137.13688254356384,334.7868347167969,47.612060546875
138.13789987564087,331.92999267578125,53.80812072753906
139.13887667655945,324.2723693847656,55.34368133544922
140.13987803459167,316.22320556640625,55.44636154174805
141.14090013504028,308.17547607421875,55.466819763183594
142.14188194274902,300.1245422363281,55.47334671020508
143.14287662506104,292.083984375,55.47591781616211
144.1438810825348,284.0182800292969,55.47614288330078
145.14487743377686,275.9748840332031,55.4770393371582
146.14587879180908,267.9224853515625,55.47776412963867
147.14688158035278,259.8743896484375,55.479248046875
148.147878408432,251.8217010498047,55.47972869873047
149.14887690544128,243.777587890625,55.480613708496094
150.1498773097992,235.72921752929688,55.48219680786133
151.15089416503906,227.6726531982422,55.48299026489258
152.15187573432922,219.6262664794922,55.48378372192383
153.1528778076172,211.5724334716797,55.48516082763672
154.15388417243958,203.53125,55.485877990722656
155.15488243103027,195.4766387939453,55.48662567138672
156.15588235855103,188.3528594970703,55.48745346069336
157.15688371658325,181.85333251953125,55.48802947998047
158.1578884124756,177.12669372558594,55.48839569091797
159.15888857841492,176.51918029785156,55.4883918762207
160.15987610816956,176.51918029785156,55.4883918762207
161.16087913513184,176.51918029785156,55.4883918762207
162.16187715530396,176.51918029785156,55.4883918762207
163.1628758907318,176.51918029785156,55.4883918762207
164.16387605667114,176.51918029785156,55.4883918762207
165.16488003730774,176.51918029785156,55.4883918762207
166.1658775806427,176.51918029785156,55.4883918762207
167.16687679290771,176.51918029785156,55.4883918762207
168.1678807735443,176.51918029785156,55.4883918762207
169.16887521743774,176.51918029785156,55.4883918762207
170.1698775291443,176.51918029785156,55.4883918762207
171.1708767414093,176.51918029785156,55.4883918762207
172.17188215255737,176.51918029785156,55.4883918762207
173.17288041114807,176.51918029785156,55.4883918762207
174.1738793849945,176.51918029785156,55.4883918762207
175.17487716674805,176.51918029785156,55.4883918762207
176.1758770942688,176.51918029785156,55.4883918762207
177.17687606811523,176.51918029785156,55.4883918762207
178.1778769493103,176.51918029785156,55.4883918762207
179.17887806892395,176.51918029785156,55.4883918762207
180.1798779964447,175.2826690673828,55.48838806152344
181.1808798313141,171.00469970703125,55.48084259033203
182.18187713623047,166.70860290527344,55.416805267333984
183.18288040161133,160.9914093017578,53.83496856689453
184.18388557434082,157.99073791503906,46.88062286376953
185.1848850250244,157.99794006347656,38.83311462402344
186.18588495254517,158.0297393798828,31.805633544921875
187.1868851184845,158.0457305908203,25.364477157592773
188.18788290023804,158.05364990234375,20.35689926147461
189.18888401985168,158.05429077148438,19.520217895507812
190.18988251686096,158.05429077148438,19.520265579223633
191.19088459014893,158.05429077148438,19.520265579223633
192.1918830871582,158.05429077148438,19.520265579223633
193.19288539886475,158.05429077148438,19.520265579223633
194.19388461112976,158.05429077148438,19.520265579223633
195.19488215446472,158.05572509765625,18.240137100219727
196.19588255882263,158.07791137695312,13.98805046081543
197.1968846321106,158.26902770996094,9.73759651184082
198.19788360595703,160.30206298828125,3.4793806076049805
199.19888257980347,167.80728149414062,1.8595809936523438
200.19988560676575,175.85281372070312,1.9229813814163208
201.20088171958923,183.9089813232422,1.9493862390518188
202.20188403129578,191.95028686523438,1.9578183889389038
203.2028841972351,200.00662231445312,1.9605683088302612
204.20388388633728,208.0540771484375,1.9620776176452637
205.20503306388855,216.1041717529297,1.9626826047897339
206.20588493347168,224.15794372558594,1.9631156921386719
207.20688128471375,232.20504760742188,1.9638372659683228
208.20788168907166,240.2571258544922,1.9646766185760498
209.2088816165924,248.30245971679688,1.9655096530914307
210.20988249778748,256.352783203125,1.9663584232330322
211.21088099479675,264.40478515625,1.9672189950942993
212.21188473701477,272.4508361816406,1.9680922031402588
213.21288228034973,280.5010681152344,1.9689468145370483
214.21388411521912,288.544677734375,1.970056414604187
215.2148847579956,296.6004333496094,1.9727357625961304
216.215882062912,303.7813720703125,1.976062536239624
217.21688175201416,310.3516540527344,1.9795446395874023
218.2178840637207,315.7078552246094,1.9824308156967163
219.21888399124146,316.86865234375,1.9830583333969116
220.21988248825073,316.8685302734375,1.9830583333969116
221.2208914756775,316.8685302734375,1.9830583333969116
222.22198700904846,316.8685302734375,1.9830583333969116
223.22306561470032,316.8685302734375,1.9830583333969116
224.2241382598877,316.8685302734375,1.9830583333969116
225.2248773574829,318.2229919433594,1.9837905168533325
