time,latitude,longitude,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,compass,gps_x,gps_y,gps_z
1742887567.017402,-0.0029308205043037105,0.0019101983125460512,0.004173717461526394,0.4800005853176117,0.639999508857727,7.291071891784668,-1.521059260767288e-07,-2.0315281901162052e-08,2.4863167080724224e-11,4.712389945983887,212.64230346679688,326.2574462890625,0.004173717461526394
1742887567.041138,-0.0029308205043037105,0.0019101983125460512,-0.025908412411808968,-0.24000029265880585,-0.3199997544288635,7.250683784484863,3.253119018609141e-08,1.0345731027427973e-07,1.2836431917406799e-10,4.712389945983887,212.64230346679688,326.2574462890625,-0.025908412411808968
1742887567.0622962,-0.0029308205043037105,0.0019101983125460512,-0.042705707252025604,-0.1600002944469452,-0.3199998438358307,7.864102363586426,3.7321447621252446e-07,-1.542725769354547e-08,9.349815366377356e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.042705707252025604
1742887567.0848992,-0.0029308205043037105,0.0019101983125460512,-0.05793458968400955,0.1600002944469452,0.3199998438358307,6.853085517883301,-2.6260752861162473e-07,-8.056517231125326e-09,1.305105190585465e-10,4.712389945983887,212.64230346679688,326.2574462890625,-0.05793458968400955
1742887567.1068578,-0.0029308205043037105,0.0019101983125460512,-0.0702190175652504,-3.0517577442878974e-07,-0.3199999928474426,6.391406059265137,-2.742635274444183e-07,-6.355764359256e-09,-3.270984871850402e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.0702190175652504
1742887567.1264296,-0.0029308205043037105,0.0019101983125460512,-0.07913034409284592,0.1600002944469452,0.3199998438358307,5.972421646118164,-2.413276831703115e-07,-8.137322815571224e-09,-1.891919954033483e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.07913034409284592
1742887567.1467924,-0.0029308205043037105,0.0019101983125460512,-0.08472944051027298,3.0517577442878974e-07,0.3199999928474426,4.739140510559082,3.0212842716537125e-07,-7.427880976962342e-09,2.1779460179782717e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08472944051027298
1742887567.1785195,-0.0029308205043037105,0.0019101983125460512,-0.09006307274103165,0.1600002944469452,0.3199998438358307,4.7992963790893555,-2.637733871324599e-07,-1.8462745776659517e-09,-2.0680984702536875e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.09006307274103165
1742887567.2078729,-0.0029308205043037105,0.0019101983125460512,-0.09002760052680969,-0.0800001472234726,-0.15999992191791534,3.8947267532348633,-2.2102365448972705e-07,-7.796363554746222e-09,-9.707734616171138e-12,4.712389945983887,212.64230346679688,326.2574462890625,-0.09002760052680969
1742887567.2317839,-0.0029308205043037105,0.0019101983125460512,-0.0882071852684021,0.16000045835971832,0.479999840259552,3.354140281677246,-2.201248889832641e-07,-3.741019938274803e-09,3.4468677911903e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.0882071852684021
1742887567.2541742,-0.0029308205043037105,0.0019101983125460512,-0.08478792011737823,-0.16000014543533325,-0.15999984741210938,2.7061328887939453,9.168878278842385e-08,-1.2770655644089857e-07,8.611289459281579e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08478792011737823
1742887567.273346,-0.0029308205043037105,0.0019101983125460512,-0.08064897358417511,0.31999942660331726,0.3200812041759491,1.8337478637695312,0.0006236918270587921,-1.512626795374672e-06,-0.0001840062759583816,4.7123870849609375,212.64230346679688,326.2574462890625,-0.08064897358417511
