time,latitude,longitude,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,compass,gps_x,gps_y,gps_z
1742888365.4905727,-0.0029308205043037105,0.0019101983125460512,-0.01915723830461502,0.07999969273805618,-0.3200000822544098,7.427987098693848,3.340356968806191e-08,1.0509080539122806e-07,7.007462665686859e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.01915723830461502
1742888365.515161,-0.0029308205043037105,0.0019101983125460512,-0.029421253129839897,-0.16000014543533325,-0.15999984741210938,7.196249961853027,2.252940944913462e-08,-1.3131597143001272e-07,1.0755665802442138e-10,4.712389945983887,212.64230346679688,326.2574462890625,-0.029421253129839897
1742888365.536066,-0.0029308205043037105,0.0019101983125460512,-0.04942827299237251,-0.16000014543533325,-0.15999984741210938,7.0151166915893555,-2.758045809514442e-07,-7.709659577415096e-09,-5.748554410267559e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.04942827299237251
1742888365.5612497,-0.0029308205043037105,0.0019101983125460512,-0.06197972968220711,-0.3200002908706665,-0.31999969482421875,6.824921607971191,-2.908313945226837e-07,-8.609987389718299e-09,-1.8193546669209582e-10,4.712389945983887,212.64230346679688,326.2574462890625,-0.06197972968220711
1742888365.5849035,-0.0029308205043037105,0.0019101983125460512,-0.07508783042430878,0.0,0.0,6.12050724029541,-2.8990535838602227e-07,-1.2106992741678368e-08,-8.392199435380832e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.06988882273435593
1742888365.607952,-0.0029308205043037105,0.0019101983125460512,-0.08584439754486084,-0.16000014543533325,-0.15999984741210938,5.640312194824219,3.4410149396535417e-07,-1.2767314316874945e-08,6.571172078695398e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08584439754486084
1742888365.6291192,-0.0029308205043037105,0.0019101983125460512,-0.08918946981430054,0.0,0.0,5.446328163146973,3.473853951163619e-07,-3.749951904552518e-09,8.485816216374786e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08918946981430054
1742888365.6517866,-0.0029308205043037105,0.0019101983125460512,-0.09009164571762085,-0.48000091314315796,-0.9599995017051697,3.9025001525878906,2.132313703384625e-08,1.192264420524225e-07,3.7971653599200295e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.09009164571762085
1742888365.6794415,-0.0029308205043037105,0.0019101983125460512,-0.08921533077955246,-1.5258788721439487e-07,-0.1599999964237213,4.028672218322754,3.32344882281177e-07,-9.275832324462385e-10,1.8261386847129302e-10,4.712389945983887,212.64230346679688,326.2574462890625,-0.08921533077955246
1742888365.7048118,-0.0029308205043037105,0.0019101983125460512,-0.08588960766792297,-0.16000014543533325,-0.15999984741210938,3.136601448059082,-2.773375342712825e-07,4.334083314461168e-09,1.1222550666545317e-10,4.712389945983887,212.64230346679688,326.2574462890625,-0.08588960766792297
