327.1262512207031, -2791.940673828125, 0.5
327.1262512207031, -2791.940673828125, 0.5
327.1262512207031, -2791.940673828125, 0.5
565.787353515625, -2038.5452880859375, 0.5
565.787353515625, -2038.5452880859375, 0.5
565.8587036132812, -2043.5330810546875, 0.5
565.8587036132812, -2043.5330810546875, 0.5
565.8587036132812, -2043.5330810546875, 0.5
624.9437866210938, -2678.202392578125, 0.5
624.9437866210938, -2678.202392578125, 0.5
624.9437866210938, -2678.202392578125, 0.5
670.0030517578125, -2766.007080078125, 0.5
670.0030517578125, -2766.007080078125, 0.5
670.0030517578125, -2766.007080078125, 0.5
719.65625, -3385.09375, 0.5
719.65625, -3385.09375, 0.5
719.65625, -3385.09375, 0.5
721.7779541015625, -3388.009033203125, 0.5
778.5517578125, -1242.2025146484375, 0.5
778.5517578125, -1242.2025146484375, 0.5
778.5517578125, -1242.2025146484375, 0.5
811.6870727539062, -3238.8017578125, 0.5
813.5062866210938, -3229.09375, 0.5
813.5062866210938, -3229.09375, 0.5
816.4976196289062, -3227.585205078125, 0.5
816.4976196289062, -3227.585205078125, 0.5
817.4842529296875, -3236.778076171875, 0.5
817.4842529296875, -3236.778076171875, 0.5
818.0104370117188, -3237.33984375, 0.5
819.3379516601562, -3233.987548828125, 0.5
821.603759765625, -2584.49365234375, 0.5
821.603759765625, -2584.49365234375, 0.5
821.603759765625, -2584.49365234375, 0.5
824.404296875, -2576.46533203125, 0.5
827.4345092773438, -2575.037109375, 0.5
827.4345092773438, -2575.037109375, 0.5
827.4345092773438, -2575.037109375, 0.5
831.3109130859375, -2590.440185546875, 0.5
831.3109130859375, -2590.440185546875, 0.5
831.3109130859375, -2590.440185546875, 0.5
834.2864379882812, -2588.901123046875, 0.5
834.2864379882812, -2588.901123046875, 0.5
834.2864379882812, -2588.901123046875, 0.5
835.5169067382812, -2577.815185546875, 0.5
835.5169067382812, -2577.815185546875, 0.5
835.5169067382812, -2577.815185546875, 0.5
836.9749755859375, -2580.831298828125, 0.5
836.9749755859375, -2580.831298828125, 0.5
836.9749755859375, -2580.831298828125, 0.5
858.8906860351562, -2123.069091796875, 0.5
858.8906860351562, -2123.069091796875, 0.5
858.8906860351562, -2123.069091796875, 0.5
867.2060546875, -2673.212646484375, 0.5
867.2060546875, -2673.212646484375, 0.5
867.2060546875, -2673.212646484375, 0.5
868.6325073242188, -2676.243896484375, 0.5
869.9437866210938, -2665.13720703125, 0.5
869.9437866210938, -2665.13720703125, 0.5
869.9437866210938, -2665.13720703125, 0.5
872.91943359375, -2663.59814453125, 0.5
872.91943359375, -2663.59814453125, 0.5
872.91943359375, -2663.59814453125, 0.5
876.882568359375, -2679.0009765625, 0.5
876.882568359375, -2679.0009765625, 0.5
876.882568359375, -2679.0009765625, 0.5
879.8985595703125, -2677.54248046875, 0.5
879.8985595703125, -2677.54248046875, 0.5
879.8985595703125, -2677.54248046875, 0.5
881.2368774414062, -2666.54150390625, 0.5
881.2368774414062, -2666.54150390625, 0.5
881.2368774414062, -2666.54150390625, 0.5
882.6878662109375, -2669.560791015625, 0.5
882.6878662109375, -2669.560791015625, 0.5
882.6878662109375, -2669.560791015625, 0.5
911.2373046875, -2764.00537109375, 0.5
911.2373046875, -2764.00537109375, 0.5
911.2373046875, -2764.00537109375, 0.5
912.7191162109375, -2767.009521484375, 0.5
914.0914916992188, -2755.95361328125, 0.5
914.0914916992188, -2755.95361328125, 0.5
914.0914916992188, -2755.95361328125, 0.5
917.1074829101562, -2754.495361328125, 0.5
917.1074829101562, -2754.495361328125, 0.5
917.1074829101562, -2754.495361328125, 0.5
920.7291870117188, -2769.79052734375, 0.5
920.7291870117188, -2769.79052734375, 0.5
920.7291870117188, -2769.79052734375, 0.5
923.754150390625, -2768.35107421875, 0.5
923.754150390625, -2768.35107421875, 0.5
925.0903930664062, -2757.2802734375, 0.5
925.0903930664062, -2757.2802734375, 0.5
925.0903930664062, -2757.2802734375, 0.5
926.5341796875, -2760.302978515625, 0.5
926.5341796875, -2760.302978515625, 0.5
926.5341796875, -2760.302978515625, 0.5
967.6195678710938, -1841.988525390625, 0.5
967.6195678710938, -1841.988525390625, 0.5
969.1184692382812, -1844.984619140625, 0.5
974.0798950195312, -1838.9837646484375, 0.5
974.0798950195312, -1838.9837646484375, 0.5
974.0798950195312, -1838.9837646484375, 0.5
974.5740356445312, -1849.0872802734375, 0.5
974.5740356445312, -1849.0872802734375, 0.5
974.5740356445312, -1849.0872802734375, 0.5
975.3958129882812, -1842.064453125, 0.5
975.3958129882812, -1842.064453125, 0.5
976.1541748046875, -1841.9327392578125, 0.5
977.0156860351562, -2889.706787109375, 0.5
977.0156860351562, -2889.706787109375, 0.5
978.4238891601562, -2882.30517578125, 0.5
978.4238891601562, -2882.30517578125, 0.5
978.4238891601562, -2882.30517578125, 0.5
979.4345092773438, -2892.02490234375, 0.5
979.4345092773438, -2892.02490234375, 0.5
981.0272216796875, -2880.19677734375, 0.5
981.0272216796875, -2880.19677734375, 0.5
987.6956787109375, -2878.63671875, 0.5
987.6956787109375, -2878.63671875, 0.5
990.0994262695312, -2880.969970703125, 0.5
990.0994262695312, -2880.969970703125, 0.5
1004.4216918945312, -1825.613525390625, 0.5
1005.1787109375, -1825.4744873046875, 0.5
1005.1787109375, -1825.4744873046875, 0.5
1006.2607421875, -1818.3160400390625, 0.5
1006.2607421875, -1818.3160400390625, 0.5
1006.2607421875, -1818.3160400390625, 0.5
1006.5249633789062, -1828.5421142578125, 0.5
