time,latitude,longitude,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,compass,gps_x,gps_y,gps_z
1742957023.0165572,-0.0029308205043037105,0.0019101983125460512,-0.028784694150090218,-0.16000038385391235,-0.39999982714653015,7.45253849029541,6.43332214167458e-08,9.764389119482075e-08,4.328876146431071e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.028784694150090218
1742957023.0468895,-0.0029308205043037105,0.0019101983125460512,-0.044396381825208664,0.07999999821186066,-7.629394360719743e-08,7.257031440734863,6.450567724414213e-08,1.0037139475116419e-07,7.601641538457216e-12,4.712389945983887,212.64230346679688,326.2574462890625,-0.044396381825208664
1742957023.0670397,-0.0029308205043037105,0.0019101983125460512,-0.059974152594804764,0.0,0.0,6.731640815734863,2.5378501078421323e-08,-1.453015983088335e-07,2.9059643580353622e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.059974152594804764
1742957023.0876324,-0.0029308205043037105,0.0019101983125460512,-0.07105737179517746,-0.3200002908706665,-0.31999969482421875,5.73378849029541,-2.712280604555417e-07,-2.961923151190149e-08,-1.7292486886866243e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.07105737179517746
1742957023.1114726,-0.0029308205043037105,0.0019101983125460512,-0.07973485440015793,1.5258788721439487e-07,0.1599999964237213,5.36191463470459,-2.9337783757910074e-07,-3.326948316839662e-08,-5.2638449155040234e-12,4.712389945983887,212.64230346679688,326.2574462890625,-0.07973485440015793
1742957023.1308823,-0.0029308205043037105,0.0019101983125460512,-0.08580529689788818,0.3200005888938904,0.6399996876716614,5.4067182540893555,3.019981704710517e-07,-3.620680999461001e-08,-6.296330123944927e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08580529689788818
1742957023.152073,-0.0029308205043037105,0.0019101983125460512,-0.08900556713342667,0.15999969840049744,-0.32000014185905457,4.183359146118164,-2.5885114496304595e-07,-3.770182743778605e-08,-1.906391711159472e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08900556713342667
1742957023.1721942,-0.0029308205043037105,0.0019101983125460512,-0.09046708792448044,-0.1599999964237213,1.5258788721439487e-07,3.2612504959106445,-2.6957974341712543e-07,-3.6606856212983985e-08,4.8480275349760404e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.09046708792448044
1742957023.1914551,-0.0029308205043037105,0.0019101983125460512,-0.09008572995662689,-0.1600002944469452,-0.3199998438358307,4.632499694824219,3.4617551136761904e-07,-3.9490821279741795e-08,8.416134456012969e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.09008572995662689
1742957023.210825,-0.0029308205043037105,0.0019101983125460512,-0.08837392926216125,-0.3200002908706665,-0.31999969482421875,2.5551557540893555,-4.168884348842994e-09,9.426235436649222e-08,7.215600339449679e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08837392926216125
1742957023.233665,-0.0029308205043037105,0.0019101983125460512,-0.08532243221998215,3.0517577442878974e-07,0.3199999928474426,2.2808589935302734,3.4324895636927977e-07,-2.555577083285243e-08,-1.0652367876673452e-11,4.712389945983887,212.64230346679688,326.2574462890625,-0.08532243221998215
1742957023.2618573,-0.002930821052601118,0.001910184468270585,-0.07686803489923477,7.841496467590332,-0.6398596167564392,1.6114025115966797,-0.0028201492968946695,-0.013246122747659683,-0.005484310444444418,4.712337970733643,212.64076232910156,326.25750732421875,-0.07686803489923477
1742957023.289249,-0.0029308224233233204,0.001910157602151858,-0.07358289510011673,9.124029159545898,-0.16022181510925293,1.3479499816894531,-0.003960370551794767,-0.02084280177950859,0.0032987375743687153,4.712334156036377,212.6377716064453,326.2576599121094,-0.07358289510011673
1742957023.3126304,-0.002930826809645737,0.0019100543869100153,-0.06639768183231354,7.532490253448486,-0.15965992212295532,0.7831640243530273,-0.006348963361233473,-0.03326624259352684,-0.02169148437678814,4.7120585441589355,212.62628173828125,326.2581481933594,-0.06639768183231354
1742957023.344469,-0.002930832566661934,0.0019099012774476797,-0.05877988785505295,7.303018569946289,-0.3166554570198059,0.4679861068725586,-0.007107825484126806,-0.04107794910669327,-0.028656208887696266,4.7113938331604,212.60923767089844,326.2587890625,-0.05877988785505295
1742957023.3690906,-0.00293084216170314,0.0019096652394045809,-0.04944944381713867,9.393855094909668,0.011773483827710152,-0.15962696075439453,-0.007401374168694019,-0.04509848356246948,-0.032052766531705856,4.710515022277832,212.5829620361328,326.2598571777344,-0.04944944381713867
1742957023.3939884,-0.00293085641719415,0.001909314883284859,-0.03913320600986481,6.444427490234375,-0.47045302391052246,-0.3764934539794922,-0.006770245265215635,-0.04427320510149002,-0.030322274193167686,4.709770679473877,212.54396057128906,326.2614440917969,-0.03913320600986481
1742957023.4193194,-0.0029308619000829594,0.0019091801414751223,-0.035826511681079865,6.29180908203125,-0.1467534750699997,-0.6440353393554688,-0.006469485349953175,-0.04118213802576065,-0.037644412368535995,4.70890998840332,212.52896118164062,326.2620544433594,-0.035826511681079865
1742957023.443381,-0.002930874784851767,0.0019088748820546917,-0.029303111135959625,6.61953067779541,-0.14072777330875397,-0.8579835891723633,-0.005925978533923626,-0.03837770223617554,-0.041453830897808075,4.707993030548096,212.49497985839844,326.26348876953125,-0.029303111135959625
1742957023.4684112,-0.0029308887662011784,0.001908547279892667,-0.023528652265667915,6.143677711486816,0.3423994183540344,-0.9881439208984375,-0.005250540096312761,-0.033125005662441254,-0.044214311987161636,4.706976890563965,212.45851135253906,326.2650451660156,-0.023528652265667915
1742957023.4920633,-0.002930904666541778,0.001908167453285566,-0.018021754920482635,5.83124303817749,0.02656848542392254,-1.077606201171875,-0.004020856227725744,-0.027012178674340248,-0.046752773225307465,4.7058234214782715,212.41622924804688,326.2668151855469,-0.018021754920482635
1742957023.5157607,-0.002930921115208207,0.0019077866671742252,-0.01355680450797081,5.677958965301514,-0.28860828280448914,-1.1579627990722656,-0.0034510951954871416,-0.022319549694657326,-0.04987144097685814,4.704681396484375,212.37384033203125,326.2686462402344,-0.01355680450797081
1742957023.5375166,-0.0029309378379878126,0.0019073972455247222,-0.009875812567770481,5.362119674682617,-0.2854878902435303,-1.1545333862304688,-0.0023523892741650343,-0.01773124933242798,-0.0515214279294014,4.703542709350586,212.3304901123047,326.2705078125,-0.009875812567770481
1742957023.5619767,-0.0029309674455362256,0.0019067295676455495,-0.005206584930419922,5.370248317718506,-0.5957939624786377,-1.1558866500854492,-0.0012420682469382882,-0.01043999008834362,-0.054731812328100204,4.701634883880615,212.25616455078125,326.2738037109375,-0.005206584930419922
1742957023.5861816,-0.0029309778630022265,0.0019064990124838233,-0.003977946937084198,5.5266313552856445,-0.11074835062026978,-1.0939559936523438,-0.0009360654512420297,-0.008144676685333252,-0.05561549961566925,4.700993537902832,212.23049926757812,326.27496337890625,-0.003977946937084198
1742957023.608481,-0.002930999794543254,0.0019060130921221589,-0.0019125938415527344,4.896790981292725,-0.7517202496528625,-1.0206480026245117,-0.0007332483073696494,-0.0038126809522509575,-0.057973816990852356,4.699656009674072,212.17640686035156,326.27740478515625,-0.0019125938415527344
1742957023.6324294,-0.002931021726070071,0.0019055233337435336,-0.0004290580691304058,5.049500465393066,-0.10320600867271423,-0.9759588241577148,0.00011473189806565642,-0.0001303465396631509,-0.058576956391334534,4.6983466148376465,212.12188720703125,326.27984619140625,-0.0004290580691304058
1742957023.6621869,-0.002931067508114893,0.001904531480503194,0.0011361121432855725,5.292118549346924,-0.251409113407135,-0.9249496459960938,0.00010301877046003938,0.003578052157536149,-0.06080230697989464,4.696749687194824,212.011474609375,326.2849426269531,0.0011361121432855725
1742957023.6863306,-0.002931095470799505,0.0019039361766581423,0.001436099992133677,4.5814337730407715,-0.7314199209213257,-0.7025699615478516,0.0007020963821560144,0.007664060685783625,-0.06201803311705589,4.694295883178711,211.94520568847656,326.2880554199219,0.001436099992133677
1742957023.709743,-0.0029311102746021334,0.001903627627508888,0.0014454841148108244,5.049108982086182,-0.07896614074707031,-0.682896614074707,0.0004995822673663497,0.008589385077357292,-0.06300827860832214,4.693535327911377,211.91085815429688,326.2897033691406,0.0014454841148108244
1742957023.7326794,-0.0029311533152167613,0.0019027262418111997,0.0010486029786989093,4.747693061828613,-1.0345443487167358,-0.5456523895263672,0.0012711540330201387,0.010390249080955982,-0.06253727525472641,4.691411018371582,211.81051635742188,326.29449462890625,0.0010486029786989093
1742957023.7584665,-0.0029311878573707872,0.0019020099033598434,0.0003904914774466306,5.053280353546143,-0.38334375619888306,-0.5288314819335938,0.0009939365554600954,0.010882900096476078,-0.06334580481052399,4.690518379211426,211.73077392578125,326.29833984375,0.0003904914774466306
1742957023.7808545,-0.002931203757725598,0.001901687647007157,3.355026274221018e-05,4.416746616363525,-0.5508383512496948,-0.36669921875,0.0014961063861846924,0.01123002264648676,-0.06253623962402344,4.6890788078308105,211.6949005126953,326.30010986328125,3.355026274221018e-05
1742957023.8041,-0.0029312352842936207,0.0019010487542551915,-0.0007567786960862577,4.575772285461426,-0.5406414866447449,-0.2900819778442383,0.0010360116139054298,0.011281291022896767,-0.06337272375822067,4.687701225280762,211.623779296875,326.3036193847656,-0.0007567786960862577
1742957023.826879,-0.002931288194091053,0.0018999816484680104,-0.0022315788082778454,4.7253828048706055,-0.20608186721801758,-0.1909942626953125,0.001364072784781456,0.010829559527337551,-0.06220659241080284,4.68551778793335,211.50498962402344,326.30950927734375,-0.0022315788082778454
1742957023.8494022,-0.002931322736245079,0.001899263528080208,-0.00326162320561707,4.985384464263916,1.8889814615249634,-0.1047210693359375,0.011521908454596996,0.010237148031592369,-0.04183553531765938,4.684256076812744,211.425048828125,326.3133544921875,-0.00326162320561707
1742957023.8693647,-0.0029313454902109015,0.0018986106539807418,-0.0042054555378854275,4.499724864959717,2.038539171218872,-0.067657470703125,0.019674256443977356,0.009905054233968258,-0.02272055298089981,4.683967590332031,211.3523712158203,326.3158874511719,-0.0042054555378854275
1742957023.8935359,-0.0029313570042575066,0.0018982205469710671,-0.004750384949147701,4.046670436859131,1.0708529949188232,0.14053630828857422,0.025454122573137283,0.009188447147607803,-0.0010609530145302415,4.683826923370361,211.30894470214844,326.3171691894531,-0.004750384949147701
1742957023.9154906,-0.0029313915463973217,0.0018970396713954003,-0.0063331411220133305,4.879096984863281,-0.18099838495254517,-0.12153816223144531,0.02035781554877758,0.008429265581071377,-0.0004458095645532012,4.683813095092773,211.177490234375,326.3210144042969,-0.0063331411220133305
1742957023.9390225,-0.002931402238019132,0.0018966706734790109,-0.006788272876292467,4.8651347160339355,0.30277177691459656,0.08620929718017578,0.015267184004187584,0.007375200744718313,-0.00014619590365327895,4.683807849884033,211.13641357421875,326.32220458984375,-0.006788272876292467
